src,dst,2017,2018,2019
Common Lisp,PHP,92,0,0
Common Lisp,PHPStorm,21,0,0
Common Lisp,Perl,48,0,0
Common Lisp,PostgreSQL,115,0,0
Common Lisp,PyCharm,34,0,0
Common Lisp,Python,165,0,0
Common Lisp,R,50,0,0
Common Lisp,RStudio,15,0,0
Common Lisp,Raspberry Pi,59,0,0
Common Lisp,React,52,0,0
Common Lisp,Redis,39,0,0
Common Lisp,Ruby,68,0,0
Common Lisp,RubyMine,13,0,0
Common Lisp,Rust,36,0,0
Common Lisp,SQL,146,0,0
Common Lisp,SQL Server,76,0,0
Common Lisp,SQLite,105,0,0
Common Lisp,Salesforce,14,0,0
Common Lisp,Scala,39,0,0
Common Lisp,Serverless,17,0,0
Common Lisp,SharePoint,18,0,0
Common Lisp,Smalltalk,28,0,0
Common Lisp,Spark,27,0,0
Common Lisp,Sublime Text,54,0,0
Common Lisp,Swift,33,0,0
Common Lisp,TextMate,7,0,0
Common Lisp,TypeScript,40,0,0
Common Lisp,VB.NET,41,0,0
Common Lisp,VBA,29,0,0
Common Lisp,Vim,95,0,0
Common Lisp,Visual Basic 6,31,0,0
Common Lisp,Visual Studio,84,0,0
Common Lisp,Visual Studio Code,32,0,0
Common Lisp,Windows,89,0,0
Common Lisp,Windows Phone,19,0,0
Common Lisp,WordPress,41,0,0
Common Lisp,Xamarin,23,0,0
Common Lisp,Xcode,38,0,0
Common Lisp,Zend,3,0,0
Common Lisp,iOS,47,0,0
Cordova,.NET,0,0,1335
Cordova,.NET Core,507,0,940
Cordova,Android Studio,732,1674,0
Cordova,Atom,594,1098,0
Cordova,BSD/Unix,0,13,13
Cordova,Coda,37,77,0
Cordova,CryEngine,0,0,107
Cordova,Eclipse,516,966,0
Cordova,Emacs,89,152,0
Cordova,Firebase,403,0,0
Cordova,Flutter,0,0,354
Cordova,Hadoop,0,0,250
Cordova,IPython / Jupyter,75,213,0
Cordova,IntelliJ,543,1215,0
Cordova,Komodo,28,68,0
Cordova,Light Table,8,34,0
Cordova,Linux-based,0,917,937
Cordova,MacOS,0,1334,512
Cordova,NetBeans,268,566,0
Cordova,Node.js,0,0,2786
Cordova,Notepad++,757,1584,0
Cordova,PHPStorm,343,673,0
Cordova,Pandas,0,0,340
Cordova,Puppet,0,0,172
Cordova,PyCharm,210,475,0
Cordova,RStudio,39,108,0
Cordova,React Native,0,0,885
Cordova,RubyMine,57,113,0
Cordova,Spring,0,679,0
Cordova,Sublime Text,816,1662,0
Cordova,TensorFlow,0,288,468
Cordova,TextMate,39,90,0
Cordova,Torch/PyTorch,0,97,161
Cordova,Unity 3D,0,0,612
Cordova,Unreal Engine,0,0,244
Cordova,Vim,516,982,0
Cordova,Visual Studio,843,1491,0
Cordova,Visual Studio Code,685,2266,0
Cordova,Windows,0,2051,473
Cordova,Xamarin,290,631,573
Cordova,Xcode,485,973,0
Cordova,Zend,23,62,0
Couchbase,.NET,0,0,453
Couchbase,.NET Core,0,0,347
Couchbase,ASP.NET,0,0,391
Couchbase,AWS,0,0,707
Couchbase,Android,0,0,587
Couchbase,Android Studio,0,0,388
Couchbase,Angular/Angular.js,0,0,599
Couchbase,Ansible,0,0,279
Couchbase,Apache Spark,0,0,185
Couchbase,Arduino,0,0,227
Couchbase,Atom,0,0,312
Couchbase,BSD/Unix,0,0,12
Couchbase,Chef,0,0,152
Couchbase,Coda,0,0,71
Couchbase,Cordova,0,0,244
Couchbase,CryEngine,0,0,72
Couchbase,Django,0,0,258
Couchbase,Docker,0,0,856
Couchbase,Drupal,0,0,138
Couchbase,DynamoDB,0,0,297
Couchbase,Eclipse,0,0,279
Couchbase,Elasticsearch,0,0,595
Couchbase,Emacs,0,0,134
Couchbase,Express,0,0,533
Couchbase,Firebase,0,0,394
Couchbase,Flask,0,0,263
Couchbase,Flutter,0,0,126
Couchbase,Google Cloud Platform/App Engine,0,0,379
Couchbase,Hadoop,0,0,178
Couchbase,Heroku,0,0,265
Couchbase,IBM Cloud or Watson,0,0,161
Couchbase,IPython / Jupyter,0,0,191
Couchbase,IntelliJ,0,0,580
Couchbase,Komodo,0,0,58
Couchbase,Kubernetes,0,0,361
Couchbase,Laravel,0,0,203
Couchbase,Light Table,0,0,50
Couchbase,Linux,0,0,961
Couchbase,Linux-based,0,0,423
Couchbase,MacOS,0,0,806
Couchbase,MariaDB,0,0,405
Couchbase,Microsoft Azure,0,0,297
Couchbase,Microsoft SQL Server,0,0,556
Couchbase,MongoDB,0,0,733
Couchbase,MySQL,0,0,870
Couchbase,NetBeans,0,0,129
Couchbase,Node.js,0,0,875
Couchbase,Notepad++,0,0,470
Couchbase,Oracle,0,0,339
Couchbase,PHPStorm,0,0,185
Couchbase,Pandas,0,0,199
Couchbase,PostgreSQL,0,0,729
Couchbase,Puppet,0,0,138
Couchbase,PyCharm,0,0,275
Couchbase,RStudio,0,0,96
Couchbase,Raspberry Pi,0,0,358
Couchbase,React Native,0,0,282
Couchbase,React.js,0,0,598
Couchbase,Redis,0,0,601
Couchbase,Ruby on Rails,0,0,183
Couchbase,RubyMine,0,0,84
Couchbase,SQLite,0,0,650
Couchbase,Slack,0,0,558
Couchbase,Spring,0,0,387
Couchbase,Sublime Text,0,0,431
Couchbase,TensorFlow,0,0,209
Couchbase,TextMate,0,0,81
Couchbase,Torch/PyTorch,0,0,118
Couchbase,Unity 3D,0,0,203
Couchbase,Unreal Engine,0,0,118
Couchbase,Vim,0,0,554
Couchbase,Visual Studio,0,0,435
Couchbase,Visual Studio Code,0,0,924
Couchbase,Vue.js,0,0,366
Couchbase,Windows,0,0,812
Couchbase,WordPress,0,0,303
Couchbase,Xamarin,0,0,155
Couchbase,Xcode,0,0,278
Couchbase,Zend,0,0,67
Couchbase,iOS,0,0,354
Couchbase,jQuery,0,0,653
CryEngine,.NET,0,0,206
CryEngine,.NET Core,0,0,173
CryEngine,BSD/Unix,0,0,10
CryEngine,Flutter,0,0,90
CryEngine,Hadoop,0,0,88
CryEngine,Linux-based,0,0,63
CryEngine,MacOS,0,0,14
CryEngine,Node.js,0,0,196
CryEngine,Pandas,0,0,95
CryEngine,Puppet,0,0,73
CryEngine,React Native,0,0,106
CryEngine,TensorFlow,0,0,120
CryEngine,Torch/PyTorch,0,0,91
CryEngine,Unity 3D,0,0,259
CryEngine,Unreal Engine,0,0,239
CryEngine,Windows,0,0,36
CryEngine,Xamarin,0,0,130
Dart,.NET,0,0,404
Dart,.NET Core,50,0,336
Dart,ASP.NET,0,0,338
Dart,AWS,0,0,495
Dart,Amazon Web Services (AWS),57,0,0
Dart,Android,57,0,1253
Dart,Android Studio,32,0,977
Dart,Angular/Angular.js,0,0,587
Dart,AngularJS,72,0,0
Dart,Ansible,0,0,155
Dart,Apache Spark,0,0,96
Dart,Arduino,28,0,355
Dart,Atom,55,0,264
Dart,BSD/Unix,0,0,4
Dart,Cassandra,20,0,115
Dart,Chef,0,0,71
Dart,Coda,7,0,43
Dart,Cordova,29,0,221
Dart,Couchbase,0,0,112
Dart,CryEngine,0,0,62
Dart,Django,0,0,270
Dart,Docker,0,0,649
Dart,Drupal,0,0,89
Dart,DynamoDB,0,0,167
Dart,Eclipse,30,0,213
Dart,Elasticsearch,0,0,255
Dart,Elixir,23,0,134
Dart,Emacs,14,0,98
Dart,Erlang,28,0,94
Dart,Express,0,0,490
Dart,F#,25,0,103
Dart,Firebase,30,0,748
Dart,Flask,0,0,266
Dart,Flutter,0,0,1182
Dart,Go,47,0,424
Dart,Google Cloud Platform/App Engine,0,0,480
Dart,Groovy,38,0,0
Dart,HTML/CSS,0,0,1195
Dart,Hack,23,0,0
Dart,Hadoop,16,0,89
Dart,Haskell,23,0,0
Dart,Heroku,0,0,329
Dart,IBM Cloud or Watson,0,0,95
Dart,IPython / Jupyter,11,0,177
Dart,IntelliJ,68,0,765
Dart,Java,102,0,1077
Dart,JavaScript,112,0,1297
Dart,Julia,19,0,0
Dart,Komodo,6,0,41
Dart,Kotlin,0,0,545
Dart,Kubernetes,0,0,215
Dart,Laravel,0,0,236
Dart,Light Table,9,0,39
Dart,Linux,56,0,882
Dart,Linux-based,0,0,440
Dart,Lua,29,0,0
Dart,MacOS,45,0,821
Dart,Mainframe,13,0,0
Dart,MariaDB,0,0,384
Dart,Matlab,22,0,0
Dart,Microsoft Azure,26,0,229
Dart,Microsoft SQL Server,0,0,421
Dart,MongoDB,59,0,612
Dart,MySQL,81,0,914
Dart,NetBeans,14,0,132
Dart,Node.js,73,0,846
Dart,Notepad++,43,0,378
Dart,Objective-C,37,0,243
Dart,Oracle,32,0,224
Dart,PHP,66,0,584
Dart,PHPStorm,20,0,203
Dart,Pandas,0,0,165
Dart,Perl,21,0,0
Dart,PostgreSQL,66,0,622
Dart,Puppet,0,0,69
Dart,PyCharm,24,0,278
Dart,Python,75,0,878
Dart,R,21,0,159
Dart,RStudio,7,0,79
Dart,Raspberry Pi,46,0,441
Dart,React,46,0,0
Dart,React Native,0,0,395
Dart,React.js,0,0,581
Dart,Redis,35,0,371
Dart,Ruby,37,0,226
Dart,Ruby on Rails,0,0,151
Dart,RubyMine,12,0,62
Dart,Rust,29,0,196
Dart,SQL,88,0,927
Dart,SQL Server,55,0,0
Dart,SQLite,57,0,876
Dart,Salesforce,16,0,0
Dart,Scala,31,0,139
Dart,Serverless,15,0,0
Dart,SharePoint,16,0,0
Dart,Slack,0,0,500
Dart,Smalltalk,21,0,0
Dart,Spark,18,0,0
Dart,Spring,0,0,257
Dart,Sublime Text,49,0,401
Dart,Swift,37,0,370
Dart,TensorFlow,0,0,272
Dart,TextMate,8,0,61
Dart,Torch/PyTorch,0,0,108
Dart,TypeScript,47,0,639
Dart,Unity 3D,0,0,280
Dart,Unreal Engine,0,0,124
Dart,VB.NET,28,0,0
Dart,VBA,25,0,106
Dart,Vim,44,0,446
Dart,Visual Basic 6,23,0,0
Dart,Visual Studio,51,0,433
Dart,Visual Studio Code,35,0,1201
Dart,Vue.js,0,0,408
Dart,WebAssembly,0,0,115
Dart,Windows,54,0,945
Dart,Windows Phone,15,0,0
Dart,WordPress,30,0,326
Dart,Xamarin,25,0,213
Dart,Xcode,32,0,428
Dart,Zend,4,0,47
Dart,iOS,42,0,607
Dart,jQuery,0,0,610
Delphi/Object Pascal,.NET Core,0,559,0
Delphi/Object Pascal,AWS,0,320,0
Delphi/Object Pascal,Amazon DynamoDB,0,86,0
Delphi/Object Pascal,Amazon Echo,0,69,0
Delphi/Object Pascal,Amazon RDS/Aurora,0,87,0
Delphi/Object Pascal,Amazon Redshift,0,51,0
Delphi/Object Pascal,Android,0,770,0
Delphi/Object Pascal,Android Studio,0,456,0
Delphi/Object Pascal,Angular/Angular.js,0,454,0
Delphi/Object Pascal,Apache HBase,0,68,0
Delphi/Object Pascal,Apache Hive,0,61,0
Delphi/Object Pascal,Apple Watch or Apple TV,0,70,0
Delphi/Object Pascal,Arduino,0,312,0
Delphi/Object Pascal,Atom,0,265,0
Delphi/Object Pascal,Azure,0,258,0
Delphi/Object Pascal,BSD/Unix,0,7,0
Delphi/Object Pascal,Bash/Shell/PowerShell,0,781,0
Delphi/Object Pascal,CSS,0,1284,0
Delphi/Object Pascal,Cassandra,0,90,0
Delphi/Object Pascal,Cobol,0,145,0
Delphi/Object Pascal,Coda,0,40,0
Delphi/Object Pascal,Cordova,0,180,0
Delphi/Object Pascal,Django,0,168,0
Delphi/Object Pascal,Drupal,0,126,0
Delphi/Object Pascal,ESP8266,0,90,0
Delphi/Object Pascal,Eclipse,0,435,0
Delphi/Object Pascal,Elasticsearch,0,206,0
Delphi/Object Pascal,Emacs,0,64,0
Delphi/Object Pascal,Firebase,0,245,0
Delphi/Object Pascal,Gaming console,0,74,0
Delphi/Object Pascal,Google BigQuery,0,66,0
Delphi/Object Pascal,Google Cloud Platform/App Engine,0,171,0
Delphi/Object Pascal,Google Cloud Storage,0,122,0
Delphi/Object Pascal,Google Home,0,49,0
Delphi/Object Pascal,HTML/CSS,0,1387,0
Delphi/Object Pascal,Hadoop,0,92,0
Delphi/Object Pascal,Heroku,0,165,0
Delphi/Object Pascal,IBM Cloud or Watson,0,48,0
Delphi/Object Pascal,IBM Db2,0,144,0
Delphi/Object Pascal,IPython / Jupyter,0,116,0
Delphi/Object Pascal,IntelliJ,0,387,0
Delphi/Object Pascal,Komodo,0,48,0
Delphi/Object Pascal,Light Table,0,31,0
Delphi/Object Pascal,Linux,0,862,0
Delphi/Object Pascal,Linux-based,0,292,0
Delphi/Object Pascal,MacOS,0,570,0
Delphi/Object Pascal,Mainframe,0,67,0
Delphi/Object Pascal,MariaDB,0,379,0
Delphi/Object Pascal,Memcached,0,150,0
Delphi/Object Pascal,"Microsoft Azure (Tables, CosmosDB, SQL, etc)",0,212,0
Delphi/Object Pascal,MongoDB,0,408,0
Delphi/Object Pascal,MySQL,0,1226,0
Delphi/Object Pascal,Neo4j,0,85,0
Delphi/Object Pascal,NetBeans,0,249,0
Delphi/Object Pascal,Node.js,0,546,0
Delphi/Object Pascal,Notepad++,0,994,0
Delphi/Object Pascal,Oracle,0,385,0
Delphi/Object Pascal,PHPStorm,0,212,0
Delphi/Object Pascal,PostgreSQL,0,655,0
Delphi/Object Pascal,Predix,0,29,0
Delphi/Object Pascal,PyCharm,0,213,0
Delphi/Object Pascal,RStudio,0,92,0
Delphi/Object Pascal,Raspberry Pi,0,412,0
Delphi/Object Pascal,React,0,234,0
Delphi/Object Pascal,Redis,0,237,0
Delphi/Object Pascal,RubyMine,0,61,0
Delphi/Object Pascal,SQL Server,0,1175,0
Delphi/Object Pascal,SQLite,0,573,0
Delphi/Object Pascal,Salesforce,0,65,0
Delphi/Object Pascal,Serverless,0,73,0
Delphi/Object Pascal,SharePoint,0,118,0
Delphi/Object Pascal,Spark,0,70,0
Delphi/Object Pascal,Spring,0,232,0
Delphi/Object Pascal,Sublime Text,0,436,0
Delphi/Object Pascal,TensorFlow,0,89,0
Delphi/Object Pascal,TextMate,0,45,0
Delphi/Object Pascal,Torch/PyTorch,0,46,0
Delphi/Object Pascal,Vim,0,324,0
Delphi/Object Pascal,Visual Studio,0,947,0
Delphi/Object Pascal,Visual Studio Code,0,656,0
Delphi/Object Pascal,Windows,0,2755,0
Delphi/Object Pascal,Windows Phone,0,147,0
Delphi/Object Pascal,WordPress,0,400,0
Delphi/Object Pascal,Xamarin,0,215,0
Delphi/Object Pascal,Xcode,0,228,0
Delphi/Object Pascal,Zend,0,50,0
Delphi/Object Pascal,iOS,0,363,0
Django,.NET,0,0,1261
Django,.NET Core,0,0,838
Django,Android Studio,0,1397,0
Django,Ansible,0,0,1200
Django,Apache Spark,0,0,575
Django,Atom,0,1764,0
Django,BSD/Unix,0,28,26
Django,Chef,0,0,277
Django,Coda,0,87,0
Django,Cordova,0,524,596
Django,CryEngine,0,0,113
Django,Drupal,0,0,410
Django,Eclipse,0,1028,0
Django,Emacs,0,460,0
Django,Express,0,0,1655
Django,Flask,0,0,2855
Django,Flutter,0,0,369
Django,Hadoop,0,448,540
Django,IPython / Jupyter,0,1525,0
Django,IntelliJ,0,1871,0
Django,Komodo,0,88,0
Django,Laravel,0,0,892
Django,Light Table,0,50,0
Django,Linux-based,0,2679,3368
Django,MacOS,0,2206,959
Django,NetBeans,0,466,0
Django,Node.js,0,2866,3375
Django,Notepad++,0,1524,0
Django,PHPStorm,0,611,0
Django,Pandas,0,0,2060
Django,Puppet,0,0,351
Django,PyCharm,0,2837,0
Django,RStudio,0,328,0
Django,React,0,2022,0
Django,React Native,0,0,950
Django,React.js,0,0,2722
Django,Ruby on Rails,0,0,807
Django,RubyMine,0,196,0
Django,Spark,0,405,0
Django,Spring,0,728,907
Django,Sublime Text,0,2639,0
Django,TensorFlow,0,782,1330
Django,TextMate,0,130,0
Django,Torch/PyTorch,0,239,559
Django,Unity 3D,0,0,830
Django,Unreal Engine,0,0,349
Django,Vim,0,2806,0
Django,Visual Studio,0,1319,0
Django,Visual Studio Code,0,2180,0
Django,Vue.js,0,0,1537
Django,Windows,0,1745,631
Django,Xamarin,0,314,370
Django,Xcode,0,695,0
Django,Zend,0,62,0
Django,jQuery,0,0,3737
Docker,.NET,0,0,4679
Docker,.NET Core,0,0,4122
Docker,ASP.NET,0,0,3954
Docker,Android Studio,0,0,3287
Docker,Angular/Angular.js,0,0,7310
Docker,Ansible,0,0,3865
Docker,Apache Spark,0,0,1756
Docker,Atom,0,0,3544
Docker,BSD/Unix,0,0,31
Docker,Chef,0,0,1021
Docker,Coda,0,0,150
Docker,Cordova,0,0,1517
Docker,CryEngine,0,0,118
Docker,Django,0,0,3768
Docker,Drupal,0,0,915
Docker,Eclipse,0,0,2924
Docker,Emacs,0,0,1614
Docker,Express,0,0,5810
Docker,Flask,0,0,4191
Docker,Flutter,0,0,752
Docker,Google Cloud Platform/App Engine,0,0,5187
Docker,Hadoop,0,0,1476
Docker,Heroku,0,0,3883
Docker,IBM Cloud or Watson,0,0,773
Docker,IPython / Jupyter,0,0,3052
Docker,IntelliJ,0,0,9140
Docker,Komodo,0,0,96
Docker,Kubernetes,0,0,6180
Docker,Laravel,0,0,2300
Docker,Light Table,0,0,67
Docker,Linux,0,0,18225
Docker,Linux-based,0,0,8817
Docker,MacOS,0,0,12265
Docker,Microsoft Azure,0,0,3703
Docker,NetBeans,0,0,843
Docker,Node.js,0,0,12151
Docker,Notepad++,0,0,5439
Docker,PHPStorm,0,0,2470
Docker,Pandas,0,0,3077
Docker,Puppet,0,0,1052
Docker,PyCharm,0,0,4318
Docker,RStudio,0,0,738
Docker,Raspberry Pi,0,0,5194
Docker,React Native,0,0,2662
Docker,React.js,0,0,8870
Docker,Ruby on Rails,0,0,2490
Docker,RubyMine,0,0,549
Docker,Slack,0,0,9250
Docker,Spring,0,0,5032
Docker,Sublime Text,0,0,6034
Docker,TensorFlow,0,0,2581
Docker,TextMate,0,0,299
Docker,Torch/PyTorch,0,0,896
Docker,Unity 3D,0,0,1667
Docker,Unreal Engine,0,0,563
Docker,Vim,0,0,10206
Docker,Visual Studio,0,0,5042
Docker,Visual Studio Code,0,0,14241
Docker,Vue.js,0,0,4283
Docker,Windows,0,0,11475
Docker,WordPress,0,0,3555
Docker,Xamarin,0,0,957
Docker,Xcode,0,0,2110
Docker,Zend,0,0,90
Docker,iOS,0,0,3161
Docker,jQuery,0,0,8720
Drupal,.NET,0,0,549
Drupal,.NET Core,0,326,362
Drupal,Android Studio,0,447,0
Drupal,Angular/Angular.js,0,764,0
Drupal,Ansible,0,0,295
Drupal,Apache Spark,0,0,174
Drupal,Atom,0,553,0
Drupal,BSD/Unix,0,9,11
Drupal,Chef,0,0,134
Drupal,Coda,0,69,0
Drupal,Cordova,0,336,344
Drupal,CryEngine,0,0,80
Drupal,Django,0,296,0
Drupal,ESP8266,0,70,0
Drupal,Eclipse,0,459,0
Drupal,Emacs,0,102,0
Drupal,Express,0,0,539
Drupal,Firebase,0,352,0
Drupal,Flask,0,0,304
Drupal,Flutter,0,0,128
Drupal,Gaming console,0,67,0
Drupal,Google Cloud Platform/App Engine,0,267,0
Drupal,Google Home,0,78,0
Drupal,Hadoop,0,97,171
Drupal,Heroku,0,317,0
Drupal,IBM Cloud or Watson,0,84,0
Drupal,IPython / Jupyter,0,124,0
Drupal,IntelliJ,0,467,0
Drupal,Komodo,0,55,0
Drupal,Laravel,0,0,645
Drupal,Light Table,0,30,0
Drupal,Linux,0,1161,0
Drupal,Linux-based,0,577,632
Drupal,MacOS,0,1152,283
Drupal,Mainframe,0,46,0
Drupal,NetBeans,0,328,0
Drupal,Node.js,0,1066,1142
Drupal,Notepad++,0,777,0
Drupal,PHPStorm,0,630,0
Drupal,Pandas,0,0,216
Drupal,Predix,0,35,0
Drupal,Puppet,0,0,172
Drupal,PyCharm,0,235,0
Drupal,RStudio,0,88,0
Drupal,Raspberry Pi,0,438,0
Drupal,React,0,538,0
Drupal,React Native,0,0,330
Drupal,React.js,0,0,754
Drupal,Ruby on Rails,0,0,294
Drupal,RubyMine,0,77,0
Drupal,Salesforce,0,134,0
Drupal,Serverless,0,122,0
Drupal,SharePoint,0,140,0
Drupal,Spark,0,79,0
Drupal,Spring,0,228,328
Drupal,Sublime Text,0,887,0
Drupal,TensorFlow,0,115,232
Drupal,TextMate,0,72,0
Drupal,Torch/PyTorch,0,50,137
Drupal,Unity 3D,0,0,295
Drupal,Unreal Engine,0,0,159
Drupal,Vim,0,653,0
Drupal,Visual Studio,0,493,0
Drupal,Visual Studio Code,0,713,0
Drupal,Vue.js,0,0,567
Drupal,Windows,0,1287,231
Drupal,Windows Phone,0,124,0
Drupal,WordPress,0,1120,0
Drupal,Xamarin,0,150,205
Drupal,Xcode,0,256,0
Drupal,Zend,0,74,0
Drupal,iOS,0,383,0
Drupal,jQuery,0,0,1566
DynamoDB,.NET,0,0,934
DynamoDB,.NET Core,0,0,819
DynamoDB,ASP.NET,0,0,810
DynamoDB,AWS,0,0,4099
DynamoDB,Android,0,0,1220
DynamoDB,Android Studio,0,0,780
DynamoDB,Angular/Angular.js,0,0,1429
DynamoDB,Ansible,0,0,771
DynamoDB,Apache Spark,0,0,537
DynamoDB,Arduino,0,0,540
DynamoDB,Atom,0,0,735
DynamoDB,BSD/Unix,0,0,14
DynamoDB,Chef,0,0,342
DynamoDB,Coda,0,0,83
DynamoDB,Cordova,0,0,357
DynamoDB,CryEngine,0,0,84
DynamoDB,Django,0,0,722
DynamoDB,Docker,0,0,2821
DynamoDB,Drupal,0,0,210
DynamoDB,Eclipse,0,0,518
DynamoDB,Elasticsearch,0,0,1827
DynamoDB,Emacs,0,0,328
DynamoDB,Express,0,0,1344
DynamoDB,Firebase,0,0,865
DynamoDB,Flask,0,0,857
DynamoDB,Flutter,0,0,211
DynamoDB,Google Cloud Platform/App Engine,0,0,1062
DynamoDB,Hadoop,0,0,444
DynamoDB,Heroku,0,0,716
DynamoDB,IBM Cloud or Watson,0,0,197
DynamoDB,IPython / Jupyter,0,0,625
DynamoDB,IntelliJ,0,0,1855
DynamoDB,Komodo,0,0,64
DynamoDB,Kubernetes,0,0,973
DynamoDB,Laravel,0,0,431
DynamoDB,Light Table,0,0,60
DynamoDB,Linux,0,0,2889
DynamoDB,Linux-based,0,0,1158
DynamoDB,MacOS,0,0,2776
DynamoDB,MariaDB,0,0,897
DynamoDB,Microsoft Azure,0,0,679
DynamoDB,Microsoft SQL Server,0,0,1188
DynamoDB,MongoDB,0,0,1825
DynamoDB,MySQL,0,0,2570
DynamoDB,NetBeans,0,0,206
DynamoDB,Node.js,0,0,2613
DynamoDB,Notepad++,0,0,968
DynamoDB,Oracle,0,0,696
DynamoDB,PHPStorm,0,0,421
DynamoDB,Pandas,0,0,652
DynamoDB,PostgreSQL,0,0,2336
DynamoDB,Puppet,0,0,250
DynamoDB,PyCharm,0,0,839
DynamoDB,RStudio,0,0,182
DynamoDB,Raspberry Pi,0,0,914
DynamoDB,React Native,0,0,664
DynamoDB,React.js,0,0,1939
DynamoDB,Redis,0,0,1856
DynamoDB,Ruby on Rails,0,0,547
DynamoDB,RubyMine,0,0,161
DynamoDB,SQLite,0,0,1419
DynamoDB,Slack,0,0,1887
DynamoDB,Spring,0,0,995
DynamoDB,Sublime Text,0,0,1281
DynamoDB,TensorFlow,0,0,540
DynamoDB,TextMate,0,0,121
DynamoDB,Torch/PyTorch,0,0,221
DynamoDB,Unity 3D,0,0,419
DynamoDB,Unreal Engine,0,0,181
DynamoDB,Vim,0,0,1804
DynamoDB,Visual Studio,0,0,957
DynamoDB,Visual Studio Code,0,0,2720
DynamoDB,Vue.js,0,0,813
DynamoDB,Windows,0,0,1942
DynamoDB,WordPress,0,0,679
DynamoDB,Xamarin,0,0,248
DynamoDB,Xcode,0,0,593
DynamoDB,Zend,0,0,73
DynamoDB,iOS,0,0,778
DynamoDB,jQuery,0,0,1572
ESP8266,.NET Core,0,303,0
ESP8266,Android Studio,0,457,0
ESP8266,Angular/Angular.js,0,383,0
ESP8266,Atom,0,341,0
ESP8266,BSD/Unix,0,6,0
ESP8266,Coda,0,36,0
ESP8266,Cordova,0,161,0
ESP8266,Django,0,218,0
ESP8266,Eclipse,0,381,0
ESP8266,Emacs,0,95,0
ESP8266,Firebase,0,289,0
ESP8266,Gaming console,0,60,0
ESP8266,Google Cloud Platform/App Engine,0,196,0
ESP8266,Google Home,0,102,0
ESP8266,Hadoop,0,73,0
ESP8266,Heroku,0,188,0
ESP8266,IBM Cloud or Watson,0,58,0
ESP8266,IPython / Jupyter,0,191,0
ESP8266,IntelliJ,0,402,0
ESP8266,Komodo,0,42,0
ESP8266,Light Table,0,30,0
ESP8266,Linux,0,995,0
ESP8266,Linux-based,0,462,0
ESP8266,MacOS,0,670,0
ESP8266,Mainframe,0,42,0
ESP8266,NetBeans,0,164,0
ESP8266,Node.js,0,679,0
ESP8266,Notepad++,0,535,0
ESP8266,PHPStorm,0,155,0
ESP8266,Predix,0,31,0
ESP8266,PyCharm,0,272,0
ESP8266,RStudio,0,68,0
ESP8266,Raspberry Pi,0,955,0
ESP8266,React,0,315,0
ESP8266,RubyMine,0,43,0
ESP8266,Salesforce,0,61,0
ESP8266,Serverless,0,133,0
ESP8266,SharePoint,0,73,0
ESP8266,Spark,0,71,0
ESP8266,Spring,0,181,0
ESP8266,Sublime Text,0,421,0
ESP8266,TensorFlow,0,193,0
ESP8266,TextMate,0,48,0
ESP8266,Torch/PyTorch,0,53,0
ESP8266,Vim,0,557,0
ESP8266,Visual Studio,0,507,0
ESP8266,Visual Studio Code,0,555,0
ESP8266,Windows,0,1100,0
ESP8266,Windows Phone,0,80,0
ESP8266,WordPress,0,279,0
ESP8266,Xamarin,0,134,0
ESP8266,Xcode,0,194,0
ESP8266,Zend,0,33,0
ESP8266,iOS,0,261,0
Eclipse,.NET,0,0,2529
Eclipse,.NET Core,0,0,1379
Eclipse,ASP.NET,0,0,1749
Eclipse,Angular/Angular.js,0,0,3074
Eclipse,Ansible,0,0,615
Eclipse,Apache Spark,0,0,758
Eclipse,BSD/Unix,0,0,25
Eclipse,Chef,0,0,224
Eclipse,Cordova,0,0,746
Eclipse,CryEngine,0,0,124
Eclipse,Django,0,0,1034
Eclipse,Drupal,0,0,458
Eclipse,Emacs,0,570,572
Eclipse,Express,0,0,1249
Eclipse,Flask,0,0,810
Eclipse,Flutter,0,0,311
Eclipse,Hadoop,0,0,739
Eclipse,IPython / Jupyter,398,1057,1294
Eclipse,IntelliJ,1897,4518,3979
Eclipse,Komodo,92,194,185
Eclipse,Laravel,0,0,817
Eclipse,Light Table,30,72,106
Eclipse,Linux-based,0,0,3322
Eclipse,MacOS,0,0,662
Eclipse,NetBeans,1197,2763,2070
Eclipse,Node.js,0,0,3740
Eclipse,Notepad++,0,7915,6755
Eclipse,PHPStorm,440,1045,840
Eclipse,Pandas,0,0,973
Eclipse,Puppet,0,0,255
Eclipse,PyCharm,714,1766,1932
Eclipse,RStudio,266,577,561
Eclipse,React Native,0,0,668
Eclipse,React.js,0,0,1779
Eclipse,Ruby on Rails,0,0,510
Eclipse,RubyMine,94,216,193
Eclipse,Spring,0,0,3774
Eclipse,Sublime Text,0,4349,3290
Eclipse,TensorFlow,0,0,943
Eclipse,TextMate,0,227,203
Eclipse,Torch/PyTorch,0,0,299
Eclipse,Unity 3D,0,0,1136
Eclipse,Unreal Engine,0,0,427
Eclipse,Vim,0,3583,3200
Eclipse,Visual Studio,2671,4666,4048
Eclipse,Visual Studio Code,1035,4160,5675
Eclipse,Vue.js,0,0,844
Eclipse,Windows,0,0,2330
Eclipse,Xamarin,0,0,571
Eclipse,Xcode,792,1486,1187
Eclipse,Zend,77,175,181
Eclipse,jQuery,0,0,5064
Elasticsearch,.NET,0,0,2203
Elasticsearch,.NET Core,0,1643,1866
